,sex,farminc,age,annhrs,annlabinc,degree,labincbus,yrsexp,yrsftexp,yrsptexp,hrwage,race,region,job
23450,female,0.0,52,1560,70000.0,advanced_degree,0,25.0,7.0,18.0,44.8717956542969,white,northeast,legaleduc
23451,female,0.0,42,1840,14000.0,no_college,0,15.0,15.0,0.0,7.60869550704956,black,south,building
23452,female,0.0,51,2100,9000.0,no_college,0,31.0,31.0,0.0,4.2857141494751,hisp,northeast,production
23453,female,0.0,34,2464,35120.0,no_college,0,15.0,15.0,0.0,14.253246307373,black,south,officeadmin
23454,female,0.0,35,1980,40000.0,no_college,0,16.0,15.0,1.0,20.2020206451416,white,northcentral,healthcare
23455,female,0.0,46,2048,19200.0,no_college,0,8.0,4.0,4.0,9.375,black,south,foodcare
23456,female,0.0,30,924,15360.0,no_college,0,2.0,2.0,0.0,16.6233768463135,white,west,healthcare
23457,female,0.0,25,2040,15500.0,no_college,0,5.0,2.0,3.0,7.59803915023804,black,south,foodcare
23458,female,0.0,40,2150,26000.0,bachelors,0,17.0,15.0,2.0,12.0930233001709,white,northcentral,legaleduc
23459,female,0.0,27,1764,44000.0,bachelors,0,6.0,6.0,0.0,24.9433097839355,white,south,socialworker
23460,female,0.0,34,1940,47000.0,bachelors,0,7.0,4.0,3.0,24.2268047332764,white,west,scientist
23461,female,0.0,43,2065,8400.0,no_college,0,14.0,14.0,0.0,4.06779670715332,black,south,healthsupport
23462,female,0.0,28,1152,30000.0,bachelors,0,9.0,4.0,5.0,26.0416660308838,white,northeast,healthcare
23463,female,0.0,52,1630,3500.0,no_college,0,32.0,29.0,3.0,2.14723920822144,black,south,building
23464,female,0.0,41,2035,31000.0,no_college,0,17.0,11.0,6.0,15.2334156036377,black,south,sales
23465,female,0.0,53,1586,17700.0,bachelors,0,12.0,8.0,4.0,11.1601514816284,white,northeast,legaleduc
23466,female,0.0,43,794,23000.0,bachelors,0,22.0,5.0,17.0,28.9672546386719,white,northcentral,healthcare
23467,female,0.0,51,2550,33000.0,bachelors,0,21.0,14.0,7.0,12.9411764144897,black,northcentral,manager
23468,female,0.0,37,1634,43000.0,bachelors,36589,19.0,14.0,5.0,26.3157901763916,white,northeast,healthcare
23469,female,0.0,56,1960,42000.0,no_college,0,20.0,16.0,4.0,21.4285717010498,white,south,healthcare
23470,female,0.0,42,2020,12500.0,no_college,0,22.0,10.0,12.0,6.18811893463135,white,south,officeadmin
23471,female,0.0,31,972,8300.0,no_college,1071,13.0,5.0,8.0,8.53909492492676,white,northeast,officeadmin
23472,female,0.0,26,840,5000.0,no_college,0,7.0,4.0,3.0,5.9523811340332,black,south,production
23473,female,0.0,40,1248,35000.0,no_college,275,14.0,5.0,9.0,28.0448722839355,white,south,healthcare
23474,female,0.0,61,1764,60000.0,no_college,0,36.0,31.0,5.0,34.0136070251465,white,west,constructextractinstall
23475,female,0.0,63,671,53000.0,advanced_degree,0,39.0,37.0,2.0,78.9865875244141,white,northeast,manager
23476,female,0.0,53,2016,19000.0,no_college,0,23.0,18.0,5.0,9.42460346221924,white,northeast,sales
23477,female,0.0,55,1984,46000.0,no_college,0,37.0,17.0,20.0,23.1854839324951,black,south,healthsupport
23478,female,0.0,41,2080,13000.0,no_college,0,10.0,8.0,2.0,6.25,black,south,officeadmin
23479,female,0.0,47,2040,32000.0,no_college,0,23.0,23.0,0.0,15.6862745285034,white,northcentral,officeadmin
23480,female,0.0,49,1739,74000.0,advanced_degree,0,27.0,22.0,5.0,42.5531921386719,white,northcentral,healthcare
23481,female,0.0,34,1836,15000.0,advanced_degree,0,15.0,13.0,2.0,8.16993427276611,white,northcentral,legaleduc
23482,female,0.0,40,1806,8000.0,no_college,0,13.0,9.0,4.0,4.42967891693115,white,northcentral,production
23483,female,0.0,35,1760,22000.0,advanced_degree,0,8.0,8.0,0.0,12.5,white,west,socialworker
23484,female,0.0,48,1315,27000.0,no_college,0,21.0,20.0,1.0,20.532320022583,black,south,sales
23485,female,0.0,27,1683,18000.0,no_college,0,7.0,7.0,0.0,10.6951875686646,white,northcentral,foodcare
23486,female,0.0,45,1552,36300.0,advanced_degree,0,22.0,18.0,4.0,23.3891754150391,white,northeast,legaleduc
23487,female,0.0,39,1960,38000.0,no_college,0,18.0,16.0,2.0,19.3877544403076,white,northeast,officeadmin
23488,female,0.0,33,2350,54000.0,no_college,0,10.0,10.0,0.0,22.978723526001,hisp,northcentral,building
23489,female,0.0,48,1500,52000.0,bachelors,0,19.0,11.0,8.0,34.6666679382324,na,west,financialop
23490,female,0.0,26,2744,16700.0,no_college,0,6.0,6.0,0.0,6.08600568771362,black,south,healthsupport
23491,female,0.0,35,1110,6537.0,no_college,0,16.0,16.0,0.0,5.88918924331665,black,south,sales
23492,female,0.0,46,3048,26000.0,advanced_degree,0,23.0,22.0,1.0,8.53018379211426,white,northcentral,officeadmin
23493,female,0.0,43,1960,7059.0,no_college,0,17.0,17.0,0.0,3.6015305519104,black,south,officeadmin
23494,female,0.0,25,2322,27500.0,bachelors,0,7.0,7.0,0.0,11.8432388305664,white,west,manager
23495,female,0.0,37,1680,12000.0,no_college,0,19.0,18.0,1.0,7.14285707473755,black,south,production
23496,female,0.0,55,1524,18150.0,no_college,0,19.0,7.0,12.0,11.9094486236572,white,west,officeadmin
23497,female,0.0,42,1000,55000.0,bachelors,0,17.0,13.0,4.0,55.0,na,northcentral,healthcare
23498,female,0.0,40,1962,35000.0,bachelors,0,10.0,10.0,0.0,17.838939666748,white,northcentral,socialworker
23499,female,0.0,43,1868,3700.0,no_college,0,25.0,4.0,21.0,1.98072803020477,black,northeast,building
23500,female,0.0,43,1832,14000.0,no_college,0,19.0,12.628716468811,6.37128353118896,7.64192152023315,black,south,healthsupport
23501,female,0.0,61,2304,48000.0,no_college,0,17.0,14.0,3.0,20.8333339691162,white,south,officeadmin
23502,female,0.0,39,2058,40000.0,no_college,0,17.0,17.0,0.0,19.4363460540771,white,south,officeadmin
23503,female,0.0,42,2600,8700.0,no_college,0,24.0,14.0,10.0,3.3461537361145,black,south,transport
23504,female,0.0,41,2080,42000.0,no_college,0,17.0,12.0,5.0,20.1923084259033,black,south,protective
23505,female,0.0,40,1512,33000.0,bachelors,0,20.0,16.0,4.0,21.8253974914551,white,south,legaleduc
23506,female,0.0,39,1320,10000.0,no_college,8450,3.0,2.0,1.0,7.57575750350952,white,south,foodcare
23507,female,0.0,38,1757,23700.0,bachelors,0,19.0,13.0,6.0,13.4889011383057,white,northcentral,financialop
23508,female,0.0,53,2000,8500.0,no_college,0,30.0,30.0,0.0,4.25,white,west,foodcare
23509,female,0.0,44,646,10000.0,no_college,0,25.0,15.0,10.0,15.4798765182495,white,west,foodcare
23510,female,0.0,54,1522,45000.0,no_college,0,23.0,14.0,9.0,29.5663604736328,white,south,legaleduc
23511,female,0.0,33,1239,7200.0,no_college,0,1.0,1.0,0.0,5.81113815307617,black,northcentral,sales
23512,female,0.0,38,2030,26500.0,no_college,0,12.0,3.0,9.0,13.0541868209839,black,south,sales
23513,female,0.0,41,800,12000.0,bachelors,0,17.0,9.0,8.0,15.0,white,northeast,officeadmin
23514,female,0.0,44,1898,37464.0,no_college,0,10.0,9.0,1.0,19.7386722564697,black,northeast,production
23515,female,0.0,56,1992,32000.0,bachelors,0,26.0,16.0,10.0,16.0642566680908,white,northcentral,healthsupport
23516,female,0.0,47,2080,27000.0,no_college,0,23.0,21.0,2.0,12.9807691574097,black,south,transport
23517,female,0.0,57,3096,34198.0,advanced_degree,0,24.0,20.0,4.0,11.0458660125732,white,south,legaleduc
23518,female,0.0,50,1575,27000.0,bachelors,0,17.0,14.0,3.0,17.1428565979004,white,northeast,legaleduc
23519,female,0.0,36,555,4625.0,no_college,0,14.0,13.0,1.0,8.33333301544189,black,south,healthsupport
23520,female,0.0,39,2080,16000.0,no_college,0,3.0,2.0,1.0,7.692307472229,black,northcentral,sales
23521,female,0.0,41,1197,8000.0,no_college,0,3.0,1.0,2.0,6.68337488174438,white,south,sales
23522,female,0.0,40,1870,29000.0,no_college,0,18.0,18.0,0.0,15.5080213546753,white,south,healthsupport
23523,female,0.0,40,2520,90000.0,bachelors,0,22.0,19.0,3.0,35.7142868041992,white,northcentral,healthcare
23524,female,0.0,47,1200,12000.0,no_college,0,10.0,6.0,4.0,10.0,white,west,officeadmin
23525,female,0.0,26,2205,25000.0,no_college,1404,8.0,8.0,0.0,11.3378686904907,white,northcentral,manager
23526,female,0.0,51,866,32000.0,no_college,0,25.0,25.0,0.0,36.9514999389648,black,northcentral,officeadmin
23527,female,0.0,27,1024,4000.0,no_college,0,7.0,2.0,5.0,3.90625,black,south,healthcare
23528,female,0.0,37,2184,16000.0,no_college,0,5.0,5.0,0.0,7.32600736618042,white,west,sales
23529,female,0.0,31,2520,26334.0,no_college,0,8.0,8.0,0.0,10.4499998092651,white,northeast,officeadmin
23530,female,0.0,45,1928,52000.0,no_college,0,21.0,17.0,4.0,26.9709548950195,white,south,officeadmin
23531,female,0.0,59,2285,114000.0,advanced_degree,0,33.0,15.0,18.0,49.8905906677246,white,west,manager
23532,female,0.0,27,1548,13000.0,no_college,0,9.0,9.0,0.0,8.39793300628662,black,south,sales
23533,female,0.0,26,1888,38000.0,advanced_degree,0,5.0,3.0,2.0,20.1271190643311,black,south,socialworker
23534,female,0.0,30,2040,40000.0,bachelors,0,9.0,6.0,3.0,19.6078433990479,black,south,socialworker
23535,female,0.0,50,2064,14000.0,no_college,0,27.0,27.0,0.0,6.78294563293457,white,northcentral,production
23536,female,0.0,50,1920,86000.0,advanced_degree,0,21.0,21.0,0.0,44.7916679382324,black,south,manager
23537,female,0.0,26,2040,23000.0,no_college,0,6.0,6.0,0.0,11.2745094299316,white,west,healthsupport
23538,female,0.0,31,1960,35000.0,no_college,0,12.0,12.0,0.0,17.8571434020996,white,northeast,officeadmin
23539,female,0.0,41,2811,16000.0,no_college,0,17.0,10.0,7.0,5.69192457199097,black,south,healthsupport
23540,female,0.0,37,1920,22000.0,no_college,0,18.0,18.0,0.0,11.4583330154419,white,northcentral,officeadmin
23541,female,0.0,57,1888,7000.0,no_college,0,39.0,39.0,0.0,3.70762705802917,black,south,sales
23542,female,0.0,30,2196,15600.0,no_college,0,12.0,12.0,0.0,7.10382509231567,black,south,officeadmin
23543,female,0.0,64,800,5760.0,no_college,0,40.0,20.0,20.0,7.19999980926514,black,northeast,building
23544,female,0.0,45,2860,19520.0,no_college,0,17.0,11.0,6.0,6.8251748085022,white,northcentral,officeadmin
23545,female,0.0,41,1837,15000.0,no_college,0,7.0,6.0,1.0,8.16548728942871,white,northeast,officeadmin
23546,female,0.0,49,1887,26859.0,no_college,0,17.0,12.0,5.0,14.2337045669556,black,south,officeadmin
23547,female,0.0,40,2064,29000.0,no_college,0,20.0,20.0,0.0,14.0503873825073,black,south,building
23548,female,0.0,32,2635,12071.0,no_college,0,8.0,7.0,1.0,4.58102464675903,black,south,production
23549,female,0.0,58,1880,40000.0,no_college,0,38.0,36.0,2.0,21.2765960693359,black,south,officeadmin
23550,female,0.0,30,1389,3000.0,no_college,0,8.0,5.0,3.0,2.15982723236084,black,south,healthcare
23551,female,0.0,52,774,9000.0,no_college,0,28.0,20.0,8.0,11.6279067993164,black,south,transport
23552,female,0.0,36,864,2414.0,no_college,0,17.0,11.0,6.0,2.79398155212402,white,northeast,legaleduc
23553,female,0.0,40,1960,41000.0,advanced_degree,0,15.0,8.0,7.0,20.9183673858643,white,northcentral,postseceduc
23554,female,0.0,37,2861,102000.0,bachelors,0,17.0,8.0,9.0,35.6518707275391,white,south,transport
23555,female,0.0,25,1803,25000.0,bachelors,0,5.0,1.0,4.0,13.8657789230347,white,south,officeadmin
23556,female,0.0,51,2000,64000.0,no_college,0,33.0,33.0,0.0,32.0,white,south,healthcare
23557,female,0.0,51,2000,28000.0,no_college,0,27.0,27.0,0.0,14.0,black,south,healthcare
23558,female,0.0,40,1969,5000.0,no_college,0,10.0,7.0,3.0,2.53936004638672,black,northcentral,foodcare
23559,female,0.0,29,1324,22000.0,no_college,0,11.0,11.0,0.0,16.6163139343262,white,northeast,officeadmin
23560,female,0.0,51,1760,32000.0,no_college,0,27.0,27.0,0.0,18.1818180084229,black,south,legaleduc
23561,female,0.0,36,2080,64000.0,advanced_degree,0,18.0,18.0,0.0,30.769229888916,black,south,legaleduc
23562,female,0.0,42,1469,17000.0,no_college,0,19.0,11.0,8.0,11.5724983215332,white,northeast,officeadmin
23563,female,0.0,40,1099,21000.0,advanced_degree,0,22.0,16.0,6.0,19.1082801818848,white,northcentral,legaleduc
23564,female,0.0,33,2032,29000.0,no_college,0,13.0,13.0,0.0,14.271653175354,white,northcentral,business
23565,female,0.0,38,628,11000.0,no_college,0,11.0,7.0,4.0,17.5159244537354,white,west,officeadmin
23566,female,0.0,48,2198,25000.0,no_college,0,23.0,22.0,1.0,11.3739767074585,white,northcentral,officeadmin
23567,female,0.0,44,2080,46000.0,bachelors,0,20.0,19.0,1.0,22.115385055542,white,south,officeadmin
23568,female,0.0,40,2330,95000.0,no_college,0,21.0,21.0,0.0,40.772533416748,white,west,sales
23569,female,0.0,30,1792,6496.0,no_college,0,9.0,8.0,1.0,3.625,black,south,production
23570,female,0.0,33,2160,20800.0,no_college,0,10.0,4.0,6.0,9.62963008880615,white,west,foodcare
23571,female,0.0,42,1288,140000.0,advanced_degree,0,18.0,16.0,2.0,108.695655822754,white,south,manager
23572,female,0.0,51,2167,18000.0,bachelors,0,32.0,5.0,27.0,8.30641460418701,white,northeast,legaleduc
23573,female,0.0,28,2205,59000.0,bachelors,0,10.0,6.0,4.0,26.7573699951172,white,south,sales
23574,female,0.0,30,2140,19500.0,no_college,0,11.0,11.0,0.0,9.11214923858643,white,northeast,officeadmin
23575,female,0.0,37,1444,7800.0,bachelors,0,11.0,10.0,1.0,5.40166187286377,black,south,legaleduc
23576,female,0.0,53,2500,56000.0,bachelors,0,26.0,25.0,1.0,22.3999996185303,white,northcentral,financialop
23577,female,0.0,30,1832,14247.0,no_college,9750,12.0,12.0,0.0,7.77674674987793,white,south,officeadmin
23578,female,0.0,35,1896,28000.0,no_college,0,16.0,16.0,0.0,14.7679328918457,white,south,officeadmin
23579,female,0.0,37,1972,11000.0,no_college,0,13.0,12.0,1.0,5.57809352874756,white,south,officeadmin
23580,female,0.0,26,1960,59000.0,bachelors,0,7.0,3.0,4.0,30.1020412445068,white,west,financialop
23581,female,0.0,26,740,6000.0,no_college,2500,4.0,1.0,3.0,8.10810852050781,white,northcentral,officeadmin
23582,female,0.0,43,1260,15552.0,no_college,0,15.0,12.0,3.0,12.3428573608398,white,northcentral,legaleduc
23583,female,0.0,58,1944,29000.0,no_college,0,25.0,23.0,2.0,14.9176950454712,white,south,manager
23584,female,0.0,60,1504,2200.0,no_college,0,20.0,15.0,5.0,1.46276593208313,white,northeast,production
23585,female,0.0,57,1274,8151.0,no_college,0,22.0,17.0,5.0,6.39795923233032,black,south,foodcare
23586,female,0.0,41,1719,8000.0,no_college,0,11.0,6.0,5.0,4.65386867523193,black,south,manager
23587,female,0.0,56,576,5000.0,no_college,0,30.0,11.0,19.0,8.68055534362793,white,northcentral,foodcare
23588,female,0.0,49,3224,8000.0,no_college,0,19.0,19.0,0.0,2.48138952255249,white,south,sales
23589,female,0.0,28,2000,42000.0,bachelors,0,7.0,6.0,1.0,21.0,white,south,legaleduc
23590,female,0.0,52,900,13000.0,no_college,0,25.0,11.0,14.0,14.4444446563721,hisp,south,foodcare
23591,female,0.0,45,1581,4000.0,no_college,0,12.0,5.0,7.0,2.53004431724548,white,northcentral,healthsupport
23592,female,0.0,47,1976,18300.0,no_college,0,28.0,27.0,1.0,9.26113319396973,black,south,healthsupport
23593,female,0.0,35,1225,10000.0,bachelors,0,16.0,11.0,5.0,8.16326522827148,white,northcentral,legaleduc
23594,female,0.0,31,1960,27040.0,no_college,0,12.0,11.0,1.0,13.7959184646606,white,south,officeadmin
23595,female,0.0,53,531,21080.0,no_college,0,33.0,19.0,14.0,39.6986808776855,black,south,building
23596,female,0.0,44,2352,29000.0,no_college,0,26.0,26.0,0.0,12.3299322128296,white,northcentral,transport
23597,female,0.0,31,1152,12000.0,no_college,0,10.0,3.0,7.0,10.4166669845581,white,south,healthcare
23598,female,0.0,53,440,3800.0,no_college,0,21.0,6.0,15.0,8.6363639831543,black,northeast,foodcare
23599,female,0.0,43,840,5300.0,no_college,0,11.0,6.0,5.0,6.3095235824585,black,northeast,foodcare
23600,female,0.0,47,1877,40000.0,no_college,0,27.0,27.0,0.0,21.3106021881104,white,south,officeadmin
23601,female,0.0,26,1960,18900.0,no_college,0,7.0,7.0,0.0,9.64285755157471,black,south,healthsupport
23602,female,0.0,64,2036,31488.0,no_college,0,38.0,37.0,1.0,15.4656190872192,white,south,officeadmin
23604,female,0.0,35,2500,41000.0,no_college,15927,17.0,17.0,0.0,16.3999996185303,white,northeast,officeadmin
23605,female,0.0,58,2000,7000.0,no_college,0,34.0,31.0,3.0,3.5,black,south,healthsupport
23606,female,0.0,44,1960,31000.0,no_college,0,23.0,20.0,3.0,15.8163261413574,white,south,healthcare
23607,female,0.0,29,2124,30000.0,no_college,7500,6.0,5.0,1.0,14.1242933273315,black,south,officeadmin
23608,female,0.0,28,1880,11000.0,no_college,0,7.0,5.0,2.0,5.85106372833252,black,south,socialworker
23609,female,0.0,63,1568,12000.0,no_college,0,45.0,45.0,0.0,7.6530613899231,white,northcentral,artist
23610,female,0.0,51,1275,25000.0,no_college,0,25.0,16.6848011016846,8.31519889831543,19.6078433990479,white,south,sales
23611,female,0.0,60,1186,5000.0,no_college,0,42.0,42.0,0.0,4.21585178375244,white,northeast,production
23612,female,0.0,25,1908,24000.0,no_college,0,5.0,3.0,2.0,12.5786161422729,black,south,foodcare
23613,female,0.0,56,912,12800.0,bachelors,0,29.0,29.0,0.0,14.0350875854492,black,south,financialop
23614,female,0.0,28,455,6000.0,advanced_degree,0,5.0,5.0,0.0,13.1868133544922,white,south,officeadmin
23615,female,0.0,41,1806,19000.0,no_college,7700,23.0,23.0,0.0,10.520486831665,black,northcentral,healthsupport
23616,female,0.0,42,1984,9000.0,no_college,17000,10.0,10.0,0.0,4.53629016876221,black,northcentral,building
23617,female,0.0,30,2189,30000.0,bachelors,51950,8.0,8.0,0.0,13.704888343811,white,south,legaleduc
23618,female,0.0,53,1661,85000.0,advanced_degree,0,27.0,26.0,1.0,51.1739921569824,white,south,healthcare
23619,female,0.0,33,2080,22500.0,no_college,0,10.0,8.0,2.0,10.817307472229,white,northcentral,healthsupport
23620,female,0.0,34,1506,5000.0,no_college,0,10.0,8.0,2.0,3.32005310058594,black,south,building
23621,female,0.0,64,1836,37284.0,no_college,0,33.0,32.0,1.0,20.3071899414062,black,northcentral,healthcare
23622,female,0.0,45,1786,18000.0,no_college,0,27.0,27.0,0.0,10.078387260437,black,south,production
23623,female,0.0,33,1830,69000.0,no_college,0,6.0,5.0,1.0,37.7049179077148,white,south,healthcare
23624,female,0.0,27,283,4400.0,advanced_degree,0,3.0,3.0,0.0,15.5477027893066,white,northeast,legaleduc
23625,female,0.0,47,3213,48000.0,bachelors,0,23.0,21.0,2.0,14.9393091201782,white,south,legaleduc
23626,female,0.0,50,1863,15400.0,advanced_degree,0,29.0,28.0,1.0,8.26623725891113,white,northeast,healthcare
23627,female,0.0,40,1344,4642.0,no_college,0,15.0,10.0,5.0,3.45386910438538,white,northcentral,business
23628,female,0.0,47,2120,5008.0,no_college,0,9.0,8.0,1.0,2.36226415634155,white,south,healthcare
23629,female,0.0,39,1915,26500.0,no_college,0,21.0,21.0,0.0,13.8381204605103,black,south,foodcare
23630,female,0.0,55,1872,61626.0,advanced_degree,0,24.0,17.0,7.0,32.9198722839355,white,south,legaleduc
23631,female,0.0,34,1560,12000.0,no_college,0,13.0,13.0,0.0,7.692307472229,black,south,officeadmin
23632,female,0.0,49,2064,7500.0,no_college,0,23.0,22.0,1.0,3.63372087478638,black,south,production
23633,female,0.0,39,303,5000.0,bachelors,0,15.0,9.0,6.0,16.5016498565674,white,south,legaleduc
23634,female,0.0,27,1505,30000.0,bachelors,0,8.0,3.0,5.0,19.9335556030273,white,northcentral,socialworker
23635,female,0.0,45,704,5700.0,advanced_degree,0,19.0,4.0,15.0,8.09659099578857,white,northcentral,financialop
23636,female,0.0,30,2940,39400.0,no_college,0,11.0,11.0,0.0,13.4013605117798,white,west,officeadmin
23637,female,0.0,33,1976,40000.0,no_college,0,14.0,12.0,2.0,20.2429141998291,white,northcentral,officeadmin
23638,female,0.0,59,1960,8000.0,no_college,0,27.0,17.0,10.0,4.08163261413574,white,south,production
23639,female,0.0,42,1863,23000.0,advanced_degree,0,24.0,15.0,9.0,12.3456792831421,white,south,postseceduc
23640,female,0.0,42,1760,12480.0,no_college,0,23.0,22.0,1.0,7.09090900421143,white,northcentral,officeadmin
23641,female,0.0,55,3629,65000.0,bachelors,0,31.0,31.0,0.0,17.9112701416016,black,south,transport
23642,female,0.0,28,1154,21000.0,no_college,0,9.0,8.0,1.0,18.1975727081299,white,west,officeadmin
23643,female,0.0,25,1354,15000.0,no_college,0,7.0,3.0,4.0,11.0782861709595,black,northcentral,foodcare
23644,female,0.0,47,2250,23068.0,no_college,0,22.0,21.0,1.0,10.2524442672729,white,south,manager
23645,female,0.0,38,1760,26400.0,no_college,0,15.0,14.0,1.0,15.0,black,south,officeadmin
23646,female,0.0,27,1260,6174.0,no_college,0,4.0,1.0,3.0,4.90000009536743,black,south,foodcare
23647,female,0.0,27,1976,40000.0,bachelors,0,8.0,4.0,4.0,20.2429141998291,white,northcentral,scientist
23648,female,0.0,29,1440,22000.0,no_college,0,11.0,4.0,7.0,15.277777671814,black,south,healthsupport
23649,female,0.0,30,624,5000.0,no_college,0,4.0,0.0,4.0,8.01282024383545,black,northcentral,constructextractinstall
23650,female,0.0,28,2029,15700.0,no_college,0,8.0,8.0,0.0,7.73780202865601,white,south,officeadmin
23651,female,0.0,37,2450,135000.0,bachelors,0,17.0,17.0,0.0,55.1020393371582,white,northcentral,sales
23652,female,0.0,47,1000,4000.0,no_college,0,29.0,28.0,1.0,4.0,black,northcentral,building
23653,female,0.0,45,1816,36000.0,no_college,0,26.0,26.0,0.0,19.823787689209,white,northcentral,officeadmin
23654,female,0.0,42,1692,23000.0,no_college,0,15.0,8.0,7.0,13.5933809280396,white,west,officeadmin
23655,female,0.0,27,2340,25000.0,bachelors,0,7.0,5.0,2.0,10.6837606430054,hisp,northcentral,artist
23656,female,0.0,42,1920,16000.0,no_college,0,22.0,21.0,1.0,8.33333301544189,white,west,sales
23657,female,0.0,38,1985,12000.0,no_college,0,14.0,9.0,5.0,6.04534006118774,white,west,officeadmin
23658,female,0.0,38,1960,13101.0,no_college,0,20.0,20.0,0.0,6.6841835975647,white,south,production
23659,female,0.0,25,1376,12500.0,no_college,0,7.0,5.0,2.0,9.08430194854736,white,northcentral,healthcare
23660,female,0.0,60,2295,70000.0,no_college,0,37.0,32.0,5.0,30.5010890960693,white,south,manager
23661,female,0.0,54,1960,44000.0,bachelors,0,25.0,24.0,1.0,22.4489803314209,white,south,manager
23662,female,0.0,40,1590,16975.0,bachelors,0,18.0,13.0,5.0,10.676100730896,white,south,legaleduc
23663,female,0.0,36,2058,26432.0,no_college,0,16.0,10.0,6.0,12.8435373306274,white,northcentral,officeadmin
23664,female,0.0,33,1560,4000.0,no_college,0,11.0,8.0,3.0,2.56410264968872,black,south,na
23665,female,0.0,27,2200,8320.0,no_college,0,9.0,9.0,0.0,3.781818151474,black,south,building
23666,female,0.0,37,918,9400.0,no_college,0,15.0,10.0,5.0,10.2396516799927,white,northeast,officeadmin
23667,female,0.0,33,2080,30000.0,no_college,0,11.0,6.0,5.0,14.4230766296387,black,northcentral,healthsupport
23668,female,0.0,50,2040,10600.0,no_college,0,19.0,19.0,0.0,5.19607830047607,black,south,production
23669,female,0.0,41,2250,55000.0,no_college,0,13.0,13.0,0.0,24.4444446563721,hisp,south,sales
23670,female,0.0,35,2092,33000.0,no_college,0,17.0,16.0,1.0,15.7743787765503,white,northcentral,healthcare
23671,female,0.0,26,1846,3981.0,no_college,0,3.0,2.0,1.0,2.15655469894409,white,northcentral,production
23672,female,0.0,26,1323,38000.0,no_college,0,6.0,6.0,0.0,28.7226009368896,white,northcentral,officeadmin
23673,female,0.0,47,780,6400.0,no_college,0,28.0,27.0,1.0,8.20512866973877,white,northcentral,foodcare
23674,female,0.0,58,1954,19291.0,bachelors,0,28.0,17.0,11.0,9.87256908416748,white,south,officeadmin
23675,female,42121.0,60,2134,20000.0,no_college,0,17.0,17.0,0.0,9.37207126617432,white,northcentral,officeadmin
23676,female,0.0,55,1886,35452.0,no_college,0,24.0,24.0,0.0,18.7974548339844,white,west,sales
23677,female,0.0,29,2080,6000.0,no_college,0,9.0,8.0,1.0,2.88461542129517,black,south,production
23678,female,0.0,55,2080,13000.0,no_college,0,36.0,36.0,0.0,6.25,black,south,foodcare
23679,female,0.0,36,1528,25000.0,bachelors,0,18.0,16.0,2.0,16.361255645752,white,west,officeadmin
23680,female,0.0,40,1932,31700.0,no_college,0,16.0,16.0,0.0,16.4078674316406,white,northcentral,officeadmin
23681,female,0.0,41,416,2400.0,no_college,11432,23.0,5.0,18.0,5.76923084259033,white,northeast,foodcare
23682,female,0.0,28,2250,35000.0,no_college,0,10.0,3.0,7.0,15.5555553436279,white,west,sales
23683,female,0.0,57,1928,21000.0,bachelors,0,20.0,20.0,0.0,10.8921165466309,white,south,manager
23684,female,0.0,40,1875,22000.0,no_college,0,18.0,15.0,3.0,11.7333335876465,black,south,transport
23685,female,0.0,34,2008,15000.0,no_college,0,14.0,12.0,2.0,7.47011947631836,white,south,sales
23686,female,0.0,38,2178,48000.0,advanced_degree,0,16.0,15.0,1.0,22.0385665893555,white,northcentral,healthcare
23687,female,0.0,43,980,16000.0,no_college,0,22.0,9.0,13.0,16.326530456543,white,northeast,officeadmin
23688,female,0.0,40,2165,24500.0,no_college,0,22.0,21.0,1.0,11.3163976669312,black,south,officeadmin
23689,female,0.0,29,1290,11000.0,no_college,0,8.0,8.0,0.0,8.52713203430176,black,south,transport
23690,female,0.0,53,1890,41685.0,no_college,0,30.0,30.0,0.0,22.0555553436279,white,south,officeadmin
23691,female,0.0,39,720,12240.0,bachelors,0,13.0,2.0,11.0,17.0,white,west,healthsupport
23692,female,0.0,55,1785,8129.0,no_college,0,37.0,34.0,3.0,4.55406141281128,black,south,building
23693,female,0.0,56,1728,31000.0,no_college,0,29.0,28.0,1.0,17.9398155212402,white,west,healthcare
23694,female,0.0,48,2805,38000.0,bachelors,0,21.0,19.0,2.0,13.5472373962402,white,northcentral,legaleduc
23695,female,0.0,38,179,4900.0,no_college,0,13.0,10.0,3.0,27.3743019104004,white,northcentral,legaleduc
23696,female,0.0,43,1960,37500.0,no_college,0,20.0,19.0,1.0,19.1326522827148,white,south,officeadmin
23697,female,0.0,35,2510,90000.0,advanced_degree,0,15.0,15.0,0.0,35.856575012207,white,south,manager
23698,female,0.0,37,2195,20600.0,bachelors,0,19.0,13.0,6.0,9.38496589660645,white,northcentral,sales
23699,female,0.0,35,1568,12000.0,no_college,0,9.0,5.0,4.0,7.6530613899231,white,northeast,officeadmin
23700,female,0.0,57,1960,9924.0,no_college,0,36.0,36.0,0.0,5.06326532363892,black,south,building
23701,female,0.0,48,1852,79000.0,no_college,0,27.0,23.0,4.0,42.6565856933594,white,west,healthcare
23702,female,0.0,44,637,2486.0,no_college,0,6.0,0.0,6.0,3.90266871452332,black,west,building
23703,female,0.0,42,1284,20269.0,bachelors,0,24.0,19.0,5.0,15.7858257293701,white,west,legaleduc
23704,female,0.0,57,1960,26000.0,no_college,0,34.0,34.0,0.0,13.2653064727783,white,west,officeadmin
