sex,age,annhrs,annlabinc,degree,yrsexp,yrsftexp,yrsptexp,hrwage,race,job,region
1,58,1960,29300.0,0.0,35.0,30.0,5.0,14.94897938,2,2,0
1,27,1920,33000.0,0.0,5.0,4.0,1.0,17.1875,2,15,0
1,43,2286,22387.0,0.0,20.0,19.0,1.0,9.793087959,0,20,2
1,41,2678,47000.0,0.0,18.0,17.0,1.0,17.55041122,2,15,0
1,41,1984,39500.0,2.0,16.0,16.0,0.0,19.90927505,2,4,2
1,40,1837,29000.0,1.0,22.0,22.0,0.0,15.7866087,0,15,2
1,32,2618,67000.0,0.0,1.0,1.0,0.0,25.59205437,2,5,2
1,50,2140,15500.0,1.0,30.0,24.0,6.0,7.242990494,0,16,2
1,25,1735,9500.0,0.0,7.0,4.0,3.0,5.475504398,0,7,2
1,26,1840,17000.0,0.0,6.0,6.0,0.0,9.23913002,0,5,3
1,61,1920,20000.0,1.0,36.0,36.0,0.0,10.41666698,2,2,0
1,40,2080,36000.0,0.0,20.0,20.0,0.0,17.30769157,2,5,0
1,35,2295,8000.0,0.0,17.0,17.0,0.0,3.48583889,0,13,2
1,32,2080,24000.0,0.0,14.0,13.0,1.0,11.53846169,2,5,0
1,32,1550,25100.0,0.0,13.0,8.0,5.0,16.1935482,2,7,3
1,50,2080,15000.0,0.0,32.0,32.0,0.0,7.211538315,0,2,3
1,48,2176,30633.0,0.0,29.0,28.0,1.0,14.07766533,2,3,3
1,45,1680,35000.0,0.0,27.0,27.0,0.0,20.83333397,2,5,2
1,39,2156,44600.0,0.0,21.0,21.0,0.0,20.68645668,2,5,0
1,57,2000,44000.0,1.0,35.0,35.0,0.0,22.0,1,3,3
1,40,2115,63000.0,0.0,16.0,15.0,1.0,29.78723335,2,5,0
1,35,2080,10000.0,0.0,16.0,11.0,5.0,4.807692528,2,5,2
1,51,2193,30000.0,0.0,32.0,32.0,0.0,13.67989063,2,8,3
1,41,2016,63000.0,1.0,23.0,20.0,3.0,31.25,2,20,2
1,31,2309,34000.0,1.0,9.0,6.0,3.0,14.72498894,2,16,0
1,51,2210,59400.0,0.0,22.0,22.0,0.0,26.8778286,0,20,2
1,29,2464,34000.0,0.0,10.0,10.0,0.0,13.79870129,2,15,2
1,39,2250,55000.0,0.0,20.0,15.0,5.0,24.44444466,0,20,2
1,45,1944,28400.0,0.0,23.0,23.0,0.0,14.60905361,2,0,3
1,50,1960,53000.0,0.0,25.0,24.0,1.0,27.04081726,2,5,0
1,32,2187,48000.0,0.0,11.0,7.0,4.0,21.94787407,0,3,0
1,43,2352,17000.0,0.0,25.0,23.0,2.0,7.227890968,0,15,2
1,41,2704,52000.0,0.0,17.0,13.0,4.0,19.23077011,0,5,0
1,55,2000,5000.0,0.0,20.0,10.0,10.0,2.5,2,17,2
1,50,2107,22000.0,0.0,31.0,30.0,1.0,10.44138622,2,17,2
1,50,2000,35000.0,0.0,31.0,31.0,0.0,17.5,0,12,2
1,25,1620,32000.0,0.0,7.0,7.0,0.0,19.75308609,2,5,0
1,35,2500,49000.0,0.0,16.0,16.0,0.0,19.60000038,0,20,3
1,52,2374,14878.0,0.0,32.0,29.0,3.0,6.267059803,2,16,2
1,38,2064,36000.0,0.0,11.0,7.0,4.0,17.4418602,0,20,2
1,33,1990,34327.0,0.0,10.0,6.0,4.0,17.24974823,0,13,0
1,31,2250,35280.0,0.0,13.0,13.0,0.0,15.68000031,0,15,2
1,32,2000,30000.0,0.0,10.0,10.0,0.0,15.0,0,20,2
1,51,1880,26200.0,1.0,28.0,27.0,1.0,13.93617058,2,19,0
1,51,1936,32000.0,0.0,33.0,32.0,1.0,16.52892494,2,20,0
1,28,1680,5025.0,0.0,10.0,8.0,2.0,2.991071463,2,5,2
1,29,1799,40000.0,0.0,8.0,8.0,0.0,22.23457527,0,5,2
1,43,2350,60000.0,0.0,23.0,23.0,0.0,25.53191566,2,5,3
1,37,2064,29000.0,0.0,18.0,18.0,0.0,14.05038738,0,20,0
1,49,2600,26000.0,0.0,31.0,31.0,0.0,10.0,2,5,0
1,54,1460,21500.0,0.0,36.0,34.0,2.0,14.72602749,2,13,1
1,55,2000,23300.0,0.0,31.0,30.0,1.0,11.64999962,0,7,2
1,42,2272,35500.0,1.0,22.0,12.0,10.0,15.625,2,6,3
1,26,2112,26000.0,0.0,8.0,8.0,0.0,12.310606,2,13,0
1,60,2040,24000.0,0.0,42.0,42.0,0.0,11.76470566,2,15,1
1,26,1096,14000.0,0.0,8.0,8.0,0.0,12.77372265,0,5,2
1,32,2500,46000.0,1.0,11.0,11.0,0.0,18.39999962,2,11,0
1,45,2020,23000.0,0.0,17.0,16.0,1.0,11.38613892,0,15,1
1,35,2450,51000.0,1.0,17.0,13.0,4.0,20.81632614,2,12,2
1,33,2240,36000.0,1.0,14.0,14.0,0.0,16.0714283,2,16,1
1,55,1923,24000.0,0.0,30.0,28.0,2.0,12.48049927,2,15,2
1,47,2025,43000.0,0.0,28.0,26.0,2.0,21.23456764,2,12,2
1,33,1250,11000.0,0.0,11.0,7.0,4.0,8.800000191,0,20,2
1,51,2400,48000.0,0.0,32.0,32.0,0.0,20.0,2,15,0
1,31,1664,42000.0,1.0,11.0,10.0,1.0,25.24038506,0,11,2
1,32,1631,29000.0,1.0,10.0,10.0,0.0,17.78050232,2,18,1
1,48,2000,50000.0,0.0,23.0,23.0,0.0,25.0,0,16,2
1,55,2550,37500.0,0.0,36.0,36.0,0.0,14.70588207,2,17,0
1,25,2160,64620.0,1.0,6.0,2.0,4.0,29.91666603,2,3,0
1,45,1912,58000.0,0.0,26.0,26.0,0.0,30.33472824,0,0,1
1,41,2796,65000.0,0.0,16.0,14.0,2.0,23.24749565,2,15,2
1,40,2000,50000.0,0.0,16.0,16.0,0.0,25.0,2,16,1
1,27,2480,29000.0,0.0,9.0,9.0,0.0,11.6935482,2,12,0
1,54,2304,19258.0,0.0,35.0,35.0,0.0,8.358507156,0,15,2
1,34,2044,16200.0,0.0,14.0,13.0,1.0,7.925635815,2,0,2
1,32,1664,31600.0,1.0,8.0,6.0,2.0,18.99038506,0,11,2
1,29,2040,56000.0,1.0,10.0,6.0,4.0,27.45098114,2,4,1
1,51,2880,50000.0,0.0,26.0,26.0,0.0,17.36111069,0,18,2
1,55,2080,35000.0,0.0,28.0,27.0,1.0,16.82692337,2,5,3
1,34,2498,47000.0,0.0,16.0,15.0,1.0,18.81505203,2,15,1
1,35,2283,20835.0,0.0,14.0,14.0,0.0,9.126150131,2,2,0
1,47,1960,18000.0,0.0,29.0,28.0,1.0,9.183673859,0,20,0
1,56,2000,19000.0,0.0,36.0,36.0,0.0,9.5,0,2,2
1,42,1907,42340.0,0.0,23.0,23.0,0.0,22.20241165,0,15,2
1,41,1976,64500.0,0.0,18.0,18.0,0.0,32.64170074,2,5,3
1,46,1940,46000.0,0.0,28.0,28.0,0.0,23.71133995,2,5,2
1,25,1920,26000.0,0.0,7.0,6.0,1.0,13.54166698,2,16,0
1,26,2200,30000.0,0.0,7.0,7.0,0.0,13.63636398,1,4,2
1,29,2125,28100.0,0.0,9.0,7.0,2.0,13.22352982,2,7,0
1,29,2160,26000.0,1.0,8.0,8.0,0.0,12.0370369,2,18,2
1,27,2075,15000.0,0.0,9.0,8.0,1.0,7.228915691,0,13,2
1,38,2016,34000.0,0.0,14.0,14.0,0.0,16.86507988,2,13,0
1,58,1724,51000.0,0.0,33.0,33.0,0.0,29.58236694,0,13,2
1,56,1840,16492.0,0.0,38.0,37.0,1.0,8.963043213,2,15,2
1,28,2600,23000.0,1.0,9.0,2.0,7.0,8.846154213,2,14,2
1,27,2064,17800.0,0.0,8.0,8.0,0.0,8.624031067,2,13,3
1,51,2450,36000.0,0.0,33.0,33.0,0.0,14.69387722,2,17,1
1,51,2288,14170.0,0.0,33.0,33.0,0.0,6.193181992,0,5,2
1,43,2802,15099.0,0.0,25.0,25.0,0.0,5.388650894,2,15,2
1,32,2430,58700.0,0.0,11.0,5.0,6.0,24.15637779,2,0,3
1,40,2064,40000.0,1.0,17.0,10.0,7.0,19.37984467,2,12,3
1,39,1250,35600.0,0.0,11.0,8.0,3.0,28.47999954,0,13,0
1,30,2000,15000.0,0.0,11.0,11.0,0.0,7.5,0,5,2
1,45,1576,10885.0,0.0,26.0,25.0,1.0,6.906725883,0,12,2
1,41,2550,29000.0,0.0,19.0,19.0,0.0,11.37254906,2,5,2
1,33,2838,39000.0,0.0,10.0,7.0,3.0,13.74207211,2,20,2
1,27,2046,11000.0,0.0,9.0,4.0,5.0,5.376344204,0,7,2
1,37,2928,29800.0,0.0,16.0,16.0,0.0,10.17759609,0,7,2
1,42,1982,31000.0,0.0,23.0,23.0,0.0,15.6407671,2,20,3
1,31,2277,22000.0,0.0,12.0,10.0,2.0,9.66183567,0,0,0
1,44,2652,35000.0,0.0,23.0,23.0,0.0,13.19758701,2,15,0
1,52,1960,46000.0,0.0,34.0,34.0,0.0,23.46938705,2,12,0
1,38,2496,26000.0,0.0,20.0,20.0,0.0,10.41666698,2,3,0
1,59,2450,66000.0,0.0,41.0,41.0,0.0,26.93877602,2,17,0
1,43,2000,44900.0,0.0,19.0,19.0,0.0,22.45000076,2,5,0
1,29,2107,30000.0,1.0,11.0,5.0,6.0,14.23825359,0,13,2
1,50,1980,16640.0,0.0,30.0,30.0,0.0,8.404040337,2,15,1
1,33,2568,13960.0,0.0,15.0,15.0,0.0,5.436137199,0,15,2
1,28,2480,40000.0,1.0,10.0,5.0,5.0,16.12903214,2,0,0
1,32,2580,23000.0,0.0,13.0,13.0,0.0,8.914729118,0,13,2
1,32,2730,25000.0,0.0,14.0,14.0,0.0,9.15750885,0,20,2
1,30,1933,30200.0,0.0,8.0,5.0,3.0,15.62338352,2,13,0
1,32,2620,48300.0,0.0,13.0,12.0,1.0,18.43511391,2,5,1
1,42,2040,35000.0,0.0,23.0,23.0,0.0,17.15686226,0,5,2
1,35,2385,40784.0,0.0,12.0,12.0,0.0,17.10021019,2,12,0
1,46,2475,46000.0,0.0,28.0,26.0,2.0,18.5858593,2,5,2
1,41,2104,63000.0,2.0,16.0,14.0,2.0,29.94296646,2,10,2
1,37,2880,51000.0,0.0,18.0,18.0,0.0,17.70833397,2,5,2
1,58,1944,30000.0,0.0,34.0,29.0,5.0,15.43209839,0,17,3
1,51,1840,48000.0,1.0,23.0,21.0,2.0,26.08695602,0,3,2
1,27,2190,30100.0,0.0,8.0,8.0,0.0,13.74429226,2,16,1
1,50,2187,41000.0,0.0,23.0,23.0,0.0,18.74714279,0,15,0
1,38,2040,38000.0,0.0,19.0,19.0,0.0,18.62745094,2,13,0
1,32,1840,32163.0,1.0,9.0,5.0,4.0,17.47989082,2,8,3
1,58,2072,19650.0,0.0,33.0,33.0,0.0,9.48359108,2,20,3
1,48,2812,34000.0,2.0,30.0,30.0,0.0,12.0910387,2,11,0
1,41,2115,21400.0,1.0,23.0,22.0,1.0,10.11820316,2,11,1
1,53,2000,33820.0,1.0,29.0,28.0,1.0,16.90999985,0,17,2
1,29,2068,42000.0,1.0,10.0,6.0,4.0,20.30947685,2,4,0
1,37,2018,27000.0,1.0,19.0,16.0,3.0,13.37958336,2,19,0
1,42,1896,29000.0,0.0,24.0,22.0,2.0,15.29535866,0,15,0
1,50,1560,25000.0,1.0,23.0,17.0,6.0,16.02564049,2,14,2
1,32,1629,6800.0,0.0,14.0,13.0,1.0,4.174340248,0,15,2
1,57,1968,10500.0,0.0,39.0,39.0,0.0,5.335365772,2,5,3
1,29,2580,30000.0,1.0,7.0,6.0,1.0,11.6279068,1,15,3
1,25,1906,9000.0,0.0,7.0,5.0,2.0,4.721930981,0,20,2
1,56,2054,35000.0,0.0,38.0,38.0,0.0,17.03992271,2,15,0
1,42,2856,23900.0,0.0,24.0,24.0,0.0,8.368347168,1,15,0
1,33,2550,52321.0,0.0,15.0,15.0,0.0,20.5180397,2,17,1
1,36,1912,29900.0,1.0,18.0,14.0,4.0,15.63807487,2,11,0
1,31,1920,31670.0,1.0,8.0,8.0,0.0,16.49479103,2,17,0
1,41,2550,36500.0,0.0,19.0,19.0,0.0,14.31372547,0,12,2
1,34,2810,35890.0,0.0,16.0,14.0,2.0,12.77224159,2,1,2
1,56,2392,34580.0,0.0,37.0,37.0,0.0,14.45652199,2,20,3
1,44,1956,35500.0,1.0,18.0,12.0,6.0,18.14928436,2,7,2
1,44,2032,22000.0,0.0,25.0,19.0,6.0,10.82677174,2,15,0
1,34,1841,36000.0,0.0,16.0,14.0,2.0,19.55459023,2,5,0
1,41,2450,39000.0,0.0,22.0,22.0,0.0,15.91836739,2,12,2
1,49,1900,21000.0,0.0,27.0,27.0,0.0,11.05263138,0,7,2
1,31,2268,25000.0,0.0,11.0,11.0,0.0,11.02292728,0,20,2
1,42,2300,22000.0,0.0,24.0,24.0,0.0,9.565217018,0,15,2
1,41,2073,29200.0,0.0,23.0,20.0,3.0,14.08586597,2,15,0
1,60,1880,41851.0,0.0,36.0,36.0,0.0,22.26116943,2,15,0
1,32,2450,50000.0,0.0,6.0,3.0,3.0,20.40816307,2,15,0
1,27,1230,24350.0,2.0,2.0,1.0,1.0,19.79674721,2,10,0
1,55,2880,62200.0,0.0,29.0,29.0,0.0,21.59722137,2,17,0
1,29,2040,28000.0,0.0,11.0,11.0,0.0,13.72549057,1,17,2
1,26,2016,9600.0,0.0,8.0,4.0,4.0,4.761904716,0,20,2
1,28,2614,23000.0,0.0,10.0,10.0,0.0,8.798775673,2,5,0
1,27,2477,23000.0,0.0,9.0,9.0,0.0,9.28542614,0,15,2
1,28,2000,16000.0,0.0,9.0,8.0,1.0,8.0,0,20,2
1,52,2461,27500.0,0.0,34.0,33.0,1.0,11.17431927,2,12,2
1,32,2352,36000.0,0.0,14.0,11.0,3.0,15.30612278,2,12,0
1,27,2241,20000.0,0.0,9.0,8.0,1.0,8.92458725,0,13,2
1,46,2322,67000.0,0.0,27.0,25.0,2.0,28.85443497,2,4,2
1,32,2886,22700.0,0.0,14.0,14.0,0.0,7.865557671,0,5,0
1,31,2090,65000.0,0.0,9.0,9.0,0.0,31.10047913,2,13,0
1,47,2205,56000.0,0.0,23.0,23.0,0.0,25.39682579,2,5,0
1,58,2000,28000.0,0.0,40.0,40.0,0.0,14.0,2,15,1
1,53,2040,51000.0,0.0,27.0,26.0,1.0,25.0,2,5,0
1,29,2240,13974.0,0.0,11.0,7.0,4.0,6.23839283,0,20,2
1,34,2340,35000.0,0.0,13.0,9.0,4.0,14.9572649,2,17,3
1,40,2250,27500.0,0.0,22.0,22.0,0.0,12.22222233,1,13,2
1,27,2490,32000.0,0.0,6.0,6.0,0.0,12.8514061,0,16,0
1,52,1845,61000.0,0.0,28.0,26.0,2.0,33.06233215,2,12,0
1,31,2040,29000.0,0.0,11.0,11.0,0.0,14.21568584,0,20,2
1,43,1332,26000.0,0.0,25.0,24.0,1.0,19.51951981,2,12,0
1,25,2496,56000.0,1.0,4.0,3.0,1.0,22.43589783,2,5,3
1,25,1968,8000.0,0.0,7.0,5.0,2.0,4.065040588,1,13,0
1,28,1960,29964.0,1.0,10.0,10.0,0.0,15.28775501,2,17,2
1,27,2500,32825.0,0.0,8.0,4.0,4.0,13.13000011,2,5,0
1,25,1600,10000.0,0.0,7.0,7.0,0.0,6.25,2,15,2
1,37,2001,23250.0,0.0,19.0,15.0,4.0,11.61919022,2,15,3
1,31,2322,29000.0,0.0,11.0,11.0,0.0,12.48923302,0,13,2
1,47,1664,14976.0,0.0,20.0,20.0,0.0,9.0,0,15,0
1,48,2160,26000.0,0.0,30.0,27.0,3.0,12.0370369,0,2,0
1,43,2000,22230.0,0.0,25.0,25.0,0.0,11.11499977,2,9,1
1,28,2064,25000.0,0.0,10.0,10.0,0.0,12.11240292,0,5,2
1,34,2000,19542.0,0.0,16.0,12.0,4.0,9.770999908,2,5,2
1,30,2361,24000.0,0.0,11.0,10.0,1.0,10.16518402,2,20,2
1,27,1867,11000.0,0.0,3.0,3.0,0.0,5.891805172,2,5,0
1,25,1995,20000.0,0.0,7.0,6.0,1.0,10.02506256,0,15,3
1,29,2121,11000.0,0.0,5.0,1.0,4.0,5.186233044,0,7,2
1,26,1870,16900.0,1.0,5.0,4.0,1.0,9.037433624,2,12,2
1,61,2054,47000.0,0.0,35.0,34.0,1.0,22.88218117,0,5,2
1,37,1960,55500.0,1.0,18.0,16.0,2.0,28.31632614,2,0,1
1,29,1920,46200.0,0.0,9.0,8.0,1.0,24.0625,2,5,2
1,29,2000,32000.0,0.0,11.0,10.0,1.0,16.0,2,5,0
1,34,1242,8000.0,0.0,11.0,7.0,4.0,6.441223621,2,5,0
1,31,1920,13100.0,0.0,13.0,11.0,2.0,6.822916508,0,20,2
1,43,1325,42000.0,0.0,23.0,14.0,9.0,31.69811249,2,5,3
1,40,1779,54080.0,0.0,14.0,14.0,0.0,30.39910126,1,13,3
1,39,1920,25050.0,0.0,21.0,21.0,0.0,13.046875,0,5,2
1,50,1795,43750.0,0.0,30.0,28.0,2.0,24.37325859,2,4,1
1,35,2205,27000.0,0.0,16.0,16.0,0.0,12.24489784,2,20,1
1,27,1885,11000.0,0.0,8.0,7.0,1.0,5.835543633,2,17,2
1,30,2373,27150.0,0.0,10.0,10.0,0.0,11.44121361,2,13,2
1,43,2350,54852.0,1.0,24.0,24.0,0.0,23.34127617,2,4,3
1,52,1832,13250.0,0.0,33.0,33.0,0.0,7.232532978,0,20,2
1,34,2860,47000.0,1.0,16.0,11.0,5.0,16.43356705,2,12,0
1,35,2550,15756.0,0.0,16.0,13.0,3.0,6.178823471,2,12,0
1,52,2264,30700.0,0.0,30.0,28.0,2.0,13.56007099,0,5,2
1,41,2000,24680.0,0.0,22.0,21.0,1.0,12.34000015,2,15,0
1,25,2365,20000.0,0.0,3.0,3.0,0.0,8.456659317,0,7,1
1,35,2040,35536.0,0.0,11.0,6.0,5.0,17.41960716,2,17,2
1,45,2327,15331.0,0.0,27.0,27.0,0.0,6.588311195,0,2,2
1,50,1880,16800.0,0.0,30.0,29.0,1.0,8.936170578,2,13,2
1,37,1694,36230.0,0.0,18.0,17.0,1.0,21.38724899,0,20,2
1,55,2477,26000.0,0.0,31.0,29.0,2.0,10.49656868,0,5,2
1,47,2070,21000.0,0.0,29.0,29.0,0.0,10.14492798,2,20,1
1,47,2540,65000.0,0.0,28.0,28.0,0.0,25.59055138,2,17,2
1,58,1960,8000.0,0.0,40.0,39.0,1.0,4.081632614,0,15,2
1,49,2000,32000.0,1.0,31.0,31.0,0.0,16.0,2,13,0
1,47,1980,27500.0,0.0,25.0,22.0,3.0,13.88888931,1,16,2
1,26,1210,10000.0,2.0,6.0,2.0,4.0,8.264462471,0,19,2
1,35,2092,46000.0,0.0,17.0,17.0,0.0,21.9885273,1,15,3
1,50,2185,45000.0,1.0,26.0,23.0,3.0,20.59496498,2,4,2
1,39,1776,45750.0,0.0,16.0,16.0,0.0,25.76013565,2,15,1
1,27,2205,37000.0,0.0,9.0,8.0,1.0,16.78004456,2,12,0
1,28,2290,32000.0,0.0,10.0,10.0,0.0,13.97379875,2,16,0
1,47,2340,30000.0,0.0,28.0,28.0,0.0,12.82051277,2,5,2
1,42,2120,30000.0,0.0,24.0,24.0,0.0,14.15094376,2,5,1
1,34,2032,24000.0,0.0,16.0,16.0,0.0,11.81102371,2,6,3
1,38,2340,52000.0,1.0,14.0,14.0,0.0,22.22222137,0,11,2
1,39,1976,25365.0,0.0,18.0,16.0,2.0,12.83653831,2,5,1
1,26,1960,27000.0,0.0,8.0,8.0,0.0,13.77550983,0,15,2
1,25,2064,21000.0,0.0,7.0,5.0,2.0,10.17441845,2,5,2
1,27,1976,11000.0,0.0,9.0,6.0,3.0,5.566801548,2,13,3
1,40,1904,31000.0,1.0,14.0,9.0,5.0,16.28151321,2,3,3
1,27,2040,58000.0,1.0,8.0,3.0,5.0,28.43137169,2,0,2
1,51,2385,51000.0,1.0,28.0,28.0,0.0,21.38364792,2,12,1
1,38,2040,34500.0,0.0,20.0,20.0,0.0,16.91176414,0,13,2
1,43,2114,26000.0,0.0,22.0,22.0,0.0,12.29895973,2,5,1
1,29,2242,28000.0,1.0,11.0,7.0,4.0,12.48884964,2,6,0
1,29,2259,60000.0,1.0,10.0,3.0,7.0,26.5604248,2,0,0
1,43,2134,29000.0,0.0,24.0,24.0,0.0,13.58950329,2,13,1
1,26,2080,28974.0,0.0,6.0,3.0,3.0,13.92980766,0,7,2
1,49,2090,47000.0,0.0,23.0,22.0,1.0,22.48803902,0,2,1
1,33,2490,63000.0,0.0,15.0,13.0,2.0,25.30120468,2,0,0
1,30,2094,27500.0,0.0,12.0,12.0,0.0,13.13276005,0,20,2
1,46,2860,32000.0,0.0,19.0,12.0,7.0,11.1888113,1,20,0
1,59,1840,49000.0,0.0,36.0,35.0,1.0,26.63043404,2,13,0
1,32,2300,39000.0,1.0,14.0,9.0,5.0,16.95652199,2,20,2
1,33,1320,21363.0,0.0,12.0,11.0,1.0,16.18409157,0,5,3
1,38,1560,25000.0,0.0,17.0,16.0,1.0,16.02564049,0,16,2
1,53,2072,41000.0,1.0,32.0,30.0,2.0,19.78764534,2,11,3
1,52,2080,27000.0,0.0,27.0,25.0,2.0,12.98076916,0,13,2
1,25,1736,9806.0,0.0,7.0,6.0,1.0,5.648617744,0,15,2
1,52,2805,38400.0,1.0,25.0,25.0,0.0,13.68983936,2,11,0
1,32,1902,24000.0,0.0,9.0,6.0,3.0,12.61829662,0,5,1
1,30,1976,19500.0,0.0,11.0,9.0,2.0,9.868420601,2,15,2
1,30,2250,31000.0,0.0,12.0,12.0,0.0,13.77777767,2,20,1
1,43,2634,21500.0,0.0,25.0,24.0,1.0,8.162490845,2,2,0
1,31,2056,40100.0,0.0,11.0,11.0,0.0,19.50389099,2,5,3
1,47,2016,42000.0,0.0,24.0,22.0,2.0,20.83333397,2,3,2
1,48,2072,30000.0,0.0,29.0,25.0,4.0,14.47876453,2,20,0
1,36,1864,27000.0,0.0,15.0,12.0,3.0,14.48497868,2,5,0
1,42,1827,46000.0,0.0,21.0,21.0,0.0,25.17788696,2,15,2
1,41,2000,46500.0,1.0,22.0,17.0,5.0,23.25,2,12,0
1,37,2040,32400.0,0.0,13.0,13.0,0.0,15.88235283,2,13,1
1,25,2540,18900.0,0.0,7.0,5.0,2.0,7.440944672,2,7,0
1,46,2142,27600.0,0.0,21.0,15.0,6.0,12.88515377,0,15,0
1,45,2080,10200.0,0.0,25.0,25.0,0.0,4.903846264,0,2,2
1,36,2372,35000.0,0.0,18.0,15.0,3.0,14.75548077,0,5,2
1,29,2496,49000.0,0.0,11.0,9.0,2.0,19.6314106,0,5,0
1,37,2600,50000.0,1.0,18.0,14.0,4.0,19.23077011,2,11,2
1,32,1976,20362.0,0.0,14.0,14.0,0.0,10.30465603,2,20,2
1,47,2056,45000.0,1.0,29.0,29.0,0.0,21.88715935,0,12,2
1,27,2500,15000.0,0.0,8.0,6.0,2.0,6.0,2,12,2
1,26,2219,24500.0,0.0,8.0,8.0,0.0,11.0410099,0,20,2
1,29,2595,28000.0,0.0,11.0,11.0,0.0,10.78998089,2,5,2
1,42,2450,38000.0,1.0,24.0,24.0,0.0,15.51020432,2,12,2
1,27,2259,13000.0,0.0,9.0,9.0,0.0,5.754758835,2,15,1
1,44,1864,22280.0,0.0,23.0,23.0,0.0,11.95278931,2,1,0
1,32,1954,15000.0,0.0,13.0,11.0,2.0,7.676560879,0,15,2
1,26,1790,4000.0,0.0,6.0,4.0,2.0,2.234636784,0,17,2
1,38,1908,21465.0,0.0,14.0,13.0,1.0,11.25,0,7,0
1,37,2100,33000.0,0.0,18.0,18.0,0.0,15.71428585,2,16,0
1,33,2728,14314.0,0.0,12.0,10.0,2.0,5.247067451,2,12,2
1,43,2232,42000.0,0.0,23.0,23.0,1.0,18.81720352,2,13,2
1,44,2040,29000.0,1.0,24.0,24.0,0.0,14.21568584,0,13,0
1,50,2080,53000.0,0.0,19.0,19.0,0.0,25.48077011,0,15,0
1,36,1920,28000.0,0.0,16.0,16.0,0.0,14.58333302,1,20,3
1,38,2008,29000.0,0.0,19.0,16.0,3.0,14.44223118,0,5,0
1,39,2319,20572.0,0.0,21.0,19.0,2.0,8.87106514,2,5,2
1,30,1170,20000.0,0.0,10.0,10.0,0.0,17.09401703,2,12,0
1,53,1628,18000.0,0.0,30.0,30.0,0.0,11.05651093,2,5,0
1,31,2304,39800.0,0.0,12.0,12.0,0.0,17.27430534,2,20,2
1,39,2064,40000.0,0.0,19.0,17.0,2.0,19.37984467,2,12,2
1,33,2590,48500.0,0.0,15.0,15.0,0.0,18.72586823,2,5,1
1,32,2180,35500.0,1.0,10.0,10.0,0.0,16.28440285,2,12,2
1,38,2880,43000.0,0.0,20.0,20.0,0.0,14.93055534,2,20,3
1,49,2188,59000.0,1.0,30.0,30.0,0.0,26.96526527,2,12,1
1,37,2080,36000.0,0.0,16.0,16.0,0.0,17.30769157,0,20,2
1,54,2000,12000.0,0.0,26.0,26.0,0.0,6.0,2,15,2
1,41,2557,29080.0,0.0,23.0,23.0,0.0,11.3727026,2,15,2
1,51,1920,25500.0,0.0,33.0,33.0,0.0,13.28125,2,15,0
1,33,1912,25000.0,2.0,10.0,8.0,2.0,13.07531357,2,3,0
1,32,2341,30600.0,2.0,11.0,10.0,1.0,13.07133675,2,11,3
1,61,2160,20000.0,0.0,36.0,34.0,2.0,9.259259224,0,20,2
1,35,2076,30000.0,0.0,17.0,17.0,0.0,14.4508667,0,20,2
1,29,1836,25000.0,0.0,7.0,4.0,3.0,13.61655807,0,9,0
1,54,2080,25000.0,0.0,22.0,20.0,2.0,12.01923084,0,5,2
1,35,1968,26000.0,1.0,15.0,8.0,7.0,13.21138191,2,0,2
1,48,2000,35000.0,0.0,29.0,29.0,0.0,17.5,1,13,3
1,38,2880,34000.0,0.0,20.0,20.0,0.0,11.80555534,2,5,0
1,31,2024,40000.0,0.0,13.0,13.0,0.0,19.76284599,0,15,2
1,25,2020,18000.0,0.0,5.0,5.0,0.0,8.910891533,0,15,0
1,39,1816,58000.0,1.0,21.0,21.0,0.0,31.93832588,2,12,2
1,27,2263,13000.0,0.0,9.0,9.0,0.0,5.744586945,2,15,1
1,33,2205,39298.0,0.0,8.0,8.0,0.0,17.82222176,1,17,2
1,39,2313,55000.0,0.0,21.0,21.0,0.0,23.77864265,2,5,0
1,30,2120,22000.0,0.0,11.0,11.0,0.0,10.37735844,2,16,2
1,36,1896,9600.0,0.0,16.0,16.0,0.0,5.063291073,2,12,2
1,27,2500,30000.0,0.0,9.0,7.0,2.0,12.0,0,5,2
1,29,2600,36000.0,0.0,11.0,8.0,3.0,13.84615421,2,18,2
1,31,2000,32500.0,0.0,12.0,6.0,6.0,16.25,2,18,3
1,42,2160,37000.0,0.0,18.0,17.0,1.0,17.12962914,2,5,2
1,34,2600,29000.0,0.0,14.0,14.0,0.0,11.15384579,2,15,0
1,58,1260,19500.0,0.0,36.0,31.0,5.0,15.47619057,2,20,0
1,37,1820,10000.0,0.0,18.0,14.0,4.0,5.494505405,0,7,3
1,47,1222,7140.0,0.0,28.0,25.0,3.0,5.842880726,2,5,2
1,50,2070,17000.0,0.0,31.0,31.0,0.0,8.212560654,2,5,0
1,38,2320,42000.0,1.0,20.0,20.0,0.0,18.10344887,2,17,1
1,37,2276,28000.0,0.0,19.0,19.0,0.0,12.30228424,2,5,2
1,35,2180,35000.0,0.0,17.0,17.0,0.0,16.05504608,1,5,2
1,26,2100,20000.0,1.0,8.0,2.0,6.0,9.523809433,0,5,2
1,28,2323,40200.0,0.0,7.0,7.0,0.0,17.30520821,2,10,3
1,38,2295,43000.0,0.0,19.0,19.0,0.0,18.73638344,0,20,2
1,31,2270,23250.0,0.0,10.0,10.0,0.0,10.2422905,2,17,0
